bedrooms,RegionID,SizeRank,RegionName,RegionType,State,City,CountyName,date,median,lat,lon
2,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2010,147891,34.119177,-84.30292
3,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2010,205485,34.119177,-84.30292
4,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2010,347022,34.119177,-84.30292
5,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2010,557859,34.119177,-84.30292
2,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2010,144343,34.080035,-84.21929
3,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2010,239814,34.080035,-84.21929
4,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2010,320763,34.080035,-84.21929
5,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2010,419598,34.080035,-84.21929
2,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2010,147696,33.844371,-84.47405
3,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2010,243844,33.844371,-84.47405
4,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2010,330533,33.844371,-84.47405
5,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2010,543216,33.844371,-84.47405
1,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2010,132172,34.026238,-84.24506
2,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2010,156080,34.026238,-84.24506
3,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2010,206507,34.026238,-84.24506
4,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2010,318232,34.026238,-84.24506
5,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2010,506647,34.026238,-84.24506
1,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2010,129174,34.049789,-84.38539
2,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2010,181148,34.049789,-84.38539
3,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2010,247050,34.049789,-84.38539
4,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2010,324786,34.049789,-84.38539
5,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2010,472600,34.049789,-84.38539
2,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2010,134768,34.032532,-84.31774
3,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2010,219309,34.032532,-84.31774
4,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2010,301139,34.032532,-84.31774
5,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2010,435845,34.032532,-84.31774
2,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2010,77639,33.565662,-84.59321
3,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2010,106059,33.565662,-84.59321
4,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2010,146717,33.565662,-84.59321
5,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2010,216899,33.565662,-84.59321
2,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2010,72540,33.527793,-84.69453
3,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2010,102383,33.527793,-84.69453
4,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2010,178699,33.527793,-84.69453
5,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2010,248076,33.527793,-84.69453
3,71013,5112,30291,Zip,GA,Union City,Fulton County,1/31/2010,82045,33.580878,-84.54611
4,71013,5112,30291,Zip,GA,Union City,Fulton County,1/31/2010,115492,33.580878,-84.54611
5,71013,5112,30291,Zip,GA,Union City,Fulton County,1/31/2010,141532,33.580878,-84.54611
2,71023,16830,30303,Zip,GA,Atlanta,Fulton County,1/31/2010,195349,33.752856,-84.39013
3,71023,16830,30303,Zip,GA,Atlanta,Fulton County,1/31/2010,206183,33.752856,-84.39013
1,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2010,144949,33.830054,-84.38472
2,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2010,249698,33.830054,-84.38472
3,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2010,520593,33.830054,-84.38472
4,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2010,814433,33.830054,-84.38472
5,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2010,1132894,33.830054,-84.38472
1,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2010,157256,33.786755,-84.35149
2,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2010,273333,33.786755,-84.35149
3,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2010,452857,33.786755,-84.35149
4,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2010,581505,33.786755,-84.35149
5,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2010,813902,33.786755,-84.35149
1,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2010,162052,33.768205,-84.33786
2,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2010,258500,33.768205,-84.33786
3,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2010,358323,33.768205,-84.33786
4,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2010,464110,33.768205,-84.33786
5,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2010,574165,33.768205,-84.33786
1,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2010,141551,33.771755,-84.38065
2,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2010,248951,33.771755,-84.38065
3,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2010,388789,33.771755,-84.38065
4,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2010,475065,33.771755,-84.38065
5,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2010,541806,33.771755,-84.38065
1,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2010,157485,33.794055,-84.38525
2,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2010,272797,33.794055,-84.38525
3,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2010,475932,33.794055,-84.38525
4,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2010,741915,33.794055,-84.38525
5,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2010,998848,33.794055,-84.38525
3,71030,3295,30310,Zip,GA,Atlanta,Fulton County,1/31/2010,68252,33.727807,-84.41983
5,71030,3295,30310,Zip,GA,Atlanta,Fulton County,1/31/2010,176653,33.727807,-84.41983
2,71031,2158,30311,Zip,GA,Atlanta,Fulton County,1/31/2010,45238,33.724907,-84.47131
3,71031,2158,30311,Zip,GA,Atlanta,Fulton County,1/31/2010,66333,33.724907,-84.47131
5,71031,2158,30311,Zip,GA,Atlanta,Fulton County,1/31/2010,178320,33.724907,-84.47131
1,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2010,135826,33.745739,-84.3764
2,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2010,175168,33.745739,-84.3764
3,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2010,254487,33.745739,-84.3764
4,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2010,326682,33.745739,-84.3764
5,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2010,367526,33.745739,-84.3764
1,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2010,144299,33.761223,-84.39599
2,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2010,214731,33.761223,-84.39599
3,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2010,296729,33.761223,-84.39599
4,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2010,396291,33.761223,-84.39599
5,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2010,678644,33.761223,-84.39599
3,71034,6502,30314,Zip,GA,Atlanta,Fulton County,1/31/2010,68984,33.758056,-84.42268
2,71035,2847,30315,Zip,GA,Atlanta,Fulton County,1/31/2010,59343,33.709595,-84.38365
5,71035,2847,30315,Zip,GA,Atlanta,Fulton County,1/31/2010,148029,33.709595,-84.38365
1,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2010,166382,33.729506,-84.34087
2,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2010,148562,33.729506,-84.34087
3,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2010,147501,33.729506,-84.34087
4,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2010,216090,33.729506,-84.34087
5,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2010,253844,33.729506,-84.34087
2,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2010,155175,33.750005,-84.31854
3,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2010,195559,33.750005,-84.31854
4,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2010,309985,33.750005,-84.31854
5,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2010,343481,33.750005,-84.31854
1,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2010,82381,33.786805,-84.437
2,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2010,118418,33.786805,-84.437
3,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2010,134551,33.786805,-84.437
4,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2010,223878,33.786805,-84.437
5,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2010,286127,33.786805,-84.437
1,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2010,120350,33.818304,-84.35779
2,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2010,188880,33.818304,-84.35779
3,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2010,351447,33.818304,-84.35779
4,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2010,511786,33.818304,-84.35779
5,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2010,717277,33.818304,-84.35779
1,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2010,184277,33.849853,-84.3606
2,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2010,301649,33.849853,-84.3606
3,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2010,593022,33.849853,-84.3606
4,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2010,672673,33.849853,-84.3606
1,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2010,142388,33.86427,-84.41972
2,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2010,169343,33.86427,-84.41972
3,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2010,508572,33.86427,-84.41972
4,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2010,819782,33.86427,-84.41972
5,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2010,1229206,33.86427,-84.41972
1,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2010,95055,33.931746,-84.37817
2,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2010,137172,33.931746,-84.37817
3,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2010,292280,33.931746,-84.37817
4,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2010,419288,33.931746,-84.37817
5,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2010,615565,33.931746,-84.37817
3,71050,262,30331,Zip,GA,Atlanta,Fulton County,1/31/2010,79858,33.715558,-84.52728
4,71050,262,30331,Zip,GA,Atlanta,Fulton County,1/31/2010,149770,33.715558,-84.52728
5,71050,262,30331,Zip,GA,Atlanta,Fulton County,1/31/2010,224484,33.715558,-84.52728
4,71054,19149,30336,Zip,GA,Atlanta,Fulton County,1/31/2010,99930,33.744007,-84.56032
2,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2010,96197,33.646984,-84.4538
3,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2010,141392,33.646984,-84.4538
4,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2010,175999,33.646984,-84.4538
5,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2010,201599,33.646984,-84.4538
1,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2010,115886,33.879003,-84.37203
2,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2010,159328,33.879003,-84.37203
3,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2010,365937,33.879003,-84.37203
4,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2010,592228,33.879003,-84.37203
5,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2010,980435,33.879003,-84.37203
2,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2010,58324,33.676258,-84.44977
3,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2010,81804,33.676258,-84.44977
4,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2010,130655,33.676258,-84.44977
5,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2010,163644,33.676258,-84.44977
2,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2010,119203,33.97285,-84.32775
3,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2010,200333,33.97285,-84.32775
4,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2010,470116,33.97285,-84.32775
5,71068,1470,30350,Zip,GA,Sandy Springs,Fulton County,1/31/2010,646426,33.97285,-84.32775
3,71070,7383,30354,Zip,GA,Atlanta,Fulton County,1/31/2010,84480,33.658834,-84.39682
4,71070,7383,30354,Zip,GA,Atlanta,Fulton County,1/31/2010,84992,33.658834,-84.39682
5,71070,7383,30354,Zip,GA,Atlanta,Fulton County,1/31/2010,98321,33.658834,-84.39682
1,71079,12482,30363,Zip,GA,Atlanta,Fulton County,1/31/2010,108804,33.844371,-84.47405
2,71079,12482,30363,Zip,GA,Atlanta,Fulton County,1/31/2010,236115,33.844371,-84.47405
3,71079,12482,30363,Zip,GA,Atlanta,Fulton County,1/31/2010,235761,33.844371,-84.47405
2,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2011,139038,34.119177,-84.30292
3,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2011,193744,34.119177,-84.30292
4,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2011,337087,34.119177,-84.30292
5,70791,302,30004,Zip,GA,Milton,Fulton County,1/31/2011,551989,34.119177,-84.30292
2,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2011,129651,34.080035,-84.21929
3,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2011,227275,34.080035,-84.21929
4,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2011,315840,34.080035,-84.21929
5,70792,2978,30005,Zip,GA,Alpharetta,Fulton County,1/31/2011,415819,34.080035,-84.21929
2,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2011,142986,33.844371,-84.47405
3,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2011,233057,33.844371,-84.47405
4,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2011,321762,33.844371,-84.47405
5,70796,5968,30009,Zip,GA,Alpharetta,Fulton County,1/31/2011,525165,33.844371,-84.47405
1,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2011,124153,34.026238,-84.24506
2,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2011,145593,34.026238,-84.24506
3,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2011,196622,34.026238,-84.24506
4,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2011,312676,34.026238,-84.24506
5,70808,301,30022,Zip,GA,Johns Creek,Fulton County,1/31/2011,498982,34.026238,-84.24506
1,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2011,117733,34.049789,-84.38539
2,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2011,171031,34.049789,-84.38539
3,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2011,239585,34.049789,-84.38539
4,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2011,312341,34.049789,-84.38539
5,70854,602,30075,Zip,GA,Roswell,Fulton County,1/31/2011,453142,34.049789,-84.38539
2,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2011,119445,34.032532,-84.31774
3,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2011,208586,34.032532,-84.31774
4,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2011,289005,34.032532,-84.31774
5,70855,1284,30076,Zip,GA,Roswell,Fulton County,1/31/2011,425864,34.032532,-84.31774
2,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2011,70030,33.565662,-84.59321
3,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2011,93841,33.565662,-84.59321
4,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2011,135726,33.565662,-84.59321
5,70959,1912,30213,Zip,GA,Fairburn,Fulton County,1/31/2011,196071,33.565662,-84.59321
2,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2011,69807,33.527793,-84.69453
3,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2011,86660,33.527793,-84.69453
4,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2011,162994,33.527793,-84.69453
5,70995,9177,30268,Zip,GA,Palmetto,Fulton County,1/31/2011,240017,33.527793,-84.69453
3,71013,5112,30291,Zip,GA,Union City,Fulton County,1/31/2011,74497,33.580878,-84.54611
4,71013,5112,30291,Zip,GA,Union City,Fulton County,1/31/2011,111125,33.580878,-84.54611
5,71013,5112,30291,Zip,GA,Union City,Fulton County,1/31/2011,145044,33.580878,-84.54611
2,71023,16830,30303,Zip,GA,Atlanta,Fulton County,1/31/2011,174372,33.752856,-84.39013
3,71023,16830,30303,Zip,GA,Atlanta,Fulton County,1/31/2011,181254,33.752856,-84.39013
1,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2011,135112,33.830054,-84.38472
2,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2011,232810,33.830054,-84.38472
3,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2011,505406,33.830054,-84.38472
4,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2011,801004,33.830054,-84.38472
5,71025,1929,30305,Zip,GA,Atlanta,Fulton County,1/31/2011,1112923,33.830054,-84.38472
1,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2011,143267,33.786755,-84.35149
2,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2011,257119,33.786755,-84.35149
3,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2011,434103,33.786755,-84.35149
4,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2011,556181,33.786755,-84.35149
5,71026,3579,30306,Zip,GA,Atlanta,Fulton County,1/31/2011,773175,33.786755,-84.35149
1,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2011,147000,33.768205,-84.33786
2,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2011,242532,33.768205,-84.33786
3,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2011,342197,33.768205,-84.33786
4,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2011,447996,33.768205,-84.33786
5,71027,4908,30307,Zip,GA,Atlanta,Fulton County,1/31/2011,542513,33.768205,-84.33786
1,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2011,120084,33.771755,-84.38065
2,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2011,226720,33.771755,-84.38065
3,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2011,366510,33.771755,-84.38065
4,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2011,453016,33.771755,-84.38065
5,71028,2775,30308,Zip,GA,Atlanta,Fulton County,1/31/2011,506527,33.771755,-84.38065
1,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2011,138520,33.794055,-84.38525
2,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2011,253188,33.794055,-84.38525
3,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2011,459193,33.794055,-84.38525
4,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2011,710809,33.794055,-84.38525
5,71029,1016,30309,Zip,GA,Atlanta,Fulton County,1/31/2011,964204,33.794055,-84.38525
3,71030,3295,30310,Zip,GA,Atlanta,Fulton County,1/31/2011,51668,33.727807,-84.41983
5,71030,3295,30310,Zip,GA,Atlanta,Fulton County,1/31/2011,176367,33.727807,-84.41983
2,71031,2158,30311,Zip,GA,Atlanta,Fulton County,1/31/2011,47580,33.724907,-84.47131
3,71031,2158,30311,Zip,GA,Atlanta,Fulton County,1/31/2011,62388,33.724907,-84.47131
5,71031,2158,30311,Zip,GA,Atlanta,Fulton County,1/31/2011,154214,33.724907,-84.47131
1,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2011,122986,33.745739,-84.3764
2,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2011,161014,33.745739,-84.3764
3,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2011,230088,33.745739,-84.3764
4,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2011,302381,33.745739,-84.3764
5,71032,3019,30312,Zip,GA,Atlanta,Fulton County,1/31/2011,351635,33.745739,-84.3764
1,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2011,133773,33.761223,-84.39599
2,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2011,194151,33.761223,-84.39599
3,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2011,256650,33.761223,-84.39599
4,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2011,379772,33.761223,-84.39599
5,71033,12097,30313,Zip,GA,Atlanta,Fulton County,1/31/2011,650883,33.761223,-84.39599
3,71034,6502,30314,Zip,GA,Atlanta,Fulton County,1/31/2011,65872,33.758056,-84.42268
2,71035,2847,30315,Zip,GA,Atlanta,Fulton County,1/31/2011,54205,33.709595,-84.38365
5,71035,2847,30315,Zip,GA,Atlanta,Fulton County,1/31/2011,119652,33.709595,-84.38365
1,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2011,149915,33.729506,-84.34087
2,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2011,140226,33.729506,-84.34087
3,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2011,141754,33.729506,-84.34087
4,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2011,203660,33.729506,-84.34087
5,71036,1832,30316,Zip,GA,Atlanta,Fulton County,1/31/2011,243302,33.729506,-84.34087
2,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2011,142661,33.750005,-84.31854
3,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2011,182433,33.750005,-84.31854
4,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2011,297831,33.750005,-84.31854
5,71037,7610,30317,Zip,GA,Atlanta,Fulton County,1/31/2011,323985,33.750005,-84.31854
1,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2011,89103,33.786805,-84.437
2,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2011,106379,33.786805,-84.437
3,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2011,118029,33.786805,-84.437
4,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2011,203801,33.786805,-84.437
5,71038,162,30318,Zip,GA,Atlanta,Fulton County,1/31/2011,264347,33.786805,-84.437
1,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2011,119071,33.818304,-84.35779
2,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2011,174421,33.818304,-84.35779
3,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2011,336845,33.818304,-84.35779
4,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2011,492660,33.818304,-84.35779
5,71043,1166,30324,Zip,GA,Atlanta,Fulton County,1/31/2011,686999,33.818304,-84.35779
1,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2011,156700,33.849853,-84.3606
2,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2011,284763,33.849853,-84.3606
3,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2011,547273,33.849853,-84.3606
4,71045,7961,30326,Zip,GA,Atlanta,Fulton County,1/31/2011,658524,33.849853,-84.3606
1,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2011,128857,33.86427,-84.41972
2,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2011,151191,33.86427,-84.41972
3,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2011,500531,33.86427,-84.41972
4,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2011,791706,33.86427,-84.41972
5,71046,4773,30327,Zip,GA,Atlanta,Fulton County,1/31/2011,1203386,33.86427,-84.41972
1,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2011,80709,33.931746,-84.37817
2,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2011,129975,33.931746,-84.37817
3,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2011,279700,33.931746,-84.37817
4,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2011,408469,33.931746,-84.37817
5,71047,1096,30328,Zip,GA,Sandy Springs,Fulton County,1/31/2011,585491,33.931746,-84.37817
3,71050,262,30331,Zip,GA,Atlanta,Fulton County,1/31/2011,74128,33.715558,-84.52728
4,71050,262,30331,Zip,GA,Atlanta,Fulton County,1/31/2011,138626,33.715558,-84.52728
5,71050,262,30331,Zip,GA,Atlanta,Fulton County,1/31/2011,206923,33.715558,-84.52728
4,71054,19149,30336,Zip,GA,Atlanta,Fulton County,1/31/2011,87126,33.744007,-84.56032
2,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2011,93363,33.646984,-84.4538
3,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2011,120967,33.646984,-84.4538
4,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2011,152373,33.646984,-84.4538
5,71055,8357,30337,Zip,GA,College Park,Fulton County,1/31/2011,191008,33.646984,-84.4538
1,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2011,100595,33.879003,-84.37203
2,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2011,148824,33.879003,-84.37203
3,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2011,355781,33.879003,-84.37203
4,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2011,571580,33.879003,-84.37203
5,71060,2502,30342,Zip,GA,Sandy Springs,Fulton County,1/31/2011,955216,33.879003,-84.37203
2,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2011,49919,33.676258,-84.44977
3,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2011,68782,33.676258,-84.44977
4,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2011,107728,33.676258,-84.44977
5,71062,2336,30344,Zip,GA,East Point,Fulton County,1/31/2011,134569,33.676258,-84.44977
